Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Segment;Postal Code;Product ID;Sales;Quantity;Discount;Profit
17028;CA-2025-173295;25/12/2025;27/12/2025;Second Class;NZ-18565;Home Office;43229;OFF-FA-10003495;13.14;2;0.0;4.4676
17029;CA-2025-173340;25/12/2025;30/12/2025;Second Class;AF-10885;Consumer;19134;OFF-PA-10001752;22.2;5;0.0;7.548
17030;CA-2025-173340;25/12/2025;30/12/2025;Second Class;AF-10885;Consumer;19134;OFF-PA-10001471;13.52;2;0.2;4.5968
17031;CA-2025-173340;25/12/2025;30/12/2025;Second Class;AF-10885;Consumer;19134;OFF-PA-10002109;6.81;2;0.2;2.3154
17032;CA-2025-173415;25/12/2025;28/12/2025;First Class;CK-12760;Corporate;10011;OFF-PA-10003790;44.07;2;0.0;14.9838
17033;CA-2025-173415;25/12/2025;28/12/2025;First Class;CK-12760;Corporate;10011;OFF-ST-10002974;251.54;5;0.0;70.0985
17034;CA-2025-173429;25/12/2025;30/12/2025;Second Class;JB-65745;Home Office;84062;TEC-AC-10000991;125.19;3;0.0;18.9178
17035;CA-2025-173429;25/12/2025;30/12/2025;Second Class;JB-65745;Home Office;84062;OFF-FA-10001332;13.05;4;0.0;4.437
17036;CA-2025-173429;25/12/2025;30/12/2025;Second Class;JB-65745;Home Office;84062;OFF-AR-10000422;12.14;7;0.2;1.5068
17037;CA-2025-173462;25/12/2025;27/12/2025;First Class;CA-12265;Consumer;37421;TEC-PH-10001425;126.39;2;0.2;13.8204
17038;CA-2025-173462;25/12/2025;27/12/2025;First Class;CA-12265;Consumer;37421;OFF-ST-10001172;77.0;5;0.2;11.7444
17039;CA-2025-173462;25/12/2025;27/12/2025;First Class;CA-12265;Consumer;37421;OFF-PA-10002713;28.18;4;0.0;9.5812
17040;CA-2025-173462;25/12/2025;27/12/2025;First Class;CA-12265;Consumer;37421;OFF-PA-10004610;10.07;2;0.2;3.4238
17041;CA-2025-173462;25/12/2025;27/12/2025;First Class;CA-12265;Consumer;37421;OFF-AP-10004487;315.21;4;0.8;-42.2327
17042;CA-2025-173500;25/12/2025;30/12/2025;Standard Class;AB-10150;Consumer;10701;FUR-FU-10004091;225.01;5;0.0;73.247
17043;CA-2025-173255;26/12/2025;30/12/2025;Standard Class;PK-18910;Home Office;19143;OFF-BI-10001031;16.72;4;0.8;-0.3926
17044;CA-2025-173287;26/12/2025;31/12/2025;Standard Class;LS-17200;Corporate;93727;TEC-PH-10001557;174.25;2;0.2;31.6686
17045;CA-2025-173287;26/12/2025;31/12/2025;Standard Class;LS-17200;Corporate;93727;FUR-FU-10001940;14.25;2;0.6;0.92
17046;CA-2025-173388;26/12/2025;31/12/2025;Second Class;AG-10495;Corporate;33710;OFF-AR-10000588;120.23;6;0.0;28.9583
17047;CA-2025-173388;26/12/2025;31/12/2025;Second Class;AG-10495;Corporate;33710;OFF-PA-10003591;22.51;2;0.2;7.6534
17048;CA-2025-173388;26/12/2025;31/12/2025;Second Class;AG-10495;Corporate;33710;OFF-BI-10000756;4.84;6;0.8;-0.7529
17049;CA-2025-173423;26/12/2025;29/12/2025;Second Class;AK-97510;Consumer;90045;TEC-PH-10002496;326.93;3;0.2;71.1525
17050;CA-2025-173428;26/12/2025;30/12/2025;Standard Class;EB-13705;Corporate;44312;OFF-PA-10001800;37.83;6;0.0;12.8622
17051;CA-2025-173454;26/12/2025;30/12/2025;Standard Class;DW-13585;Corporate;43229;OFF-ST-10001228;44.19;3;0.2;6.4674
17052;CA-2025-173454;26/12/2025;30/12/2025;Standard Class;DW-13585;Corporate;43229;FUR-CH-10003379;438.96;2;0.3;17.5386
17053;CA-2025-173454;26/12/2025;30/12/2025;Standard Class;DW-13585;Corporate;43229;OFF-PA-10002195;15.27;3;0.0;5.1918
17054;CA-2025-173489;26/12/2025;31/12/2025;Second Class;CB-12415;Consumer;60653;TEC-PH-10001530;263.45;1;0.4;-13.2682
17055;CA-2025-173502;26/12/2025;30/12/2025;Standard Class;KT-16465;Consumer;60623;TEC-MA-10004521;273.94;4;0.0;-123.273
17056;CA-2025-173502;26/12/2025;30/12/2025;Standard Class;KT-16465;Consumer;60623;FUR-CH-10002647;328.59;5;0.3;-13.2463
17057;CA-2025-173514;26/12/2025;01/01/2026;Standard Class;SS-53865;Corporate;33710;OFF-AR-10004757;8.09;3;0.0;2.7506
17058;CA-2025-173514;26/12/2025;01/01/2026;Standard Class;SS-53865;Corporate;33710;OFF-PA-10003127;281.4;9;0.0;95.676
17059;CA-2025-173514;26/12/2025;01/01/2026;Standard Class;SS-53865;Corporate;33710;OFF-BI-10003007;100.96;3;0.7;0.8751
17060;CA-2025-173514;26/12/2025;01/01/2026;Standard Class;SS-53865;Corporate;33710;TEC-PH-10003505;461.18;6;0.2;9.347
17061;CA-2025-173354;27/12/2025;02/01/2026;Standard Class;MV-17485;Consumer;77041;TEC-MA-10002210;469.46;3;0.5;-211.257
17062;CA-2025-173354;27/12/2025;02/01/2026;Standard Class;MV-17485;Consumer;77041;TEC-PH-10002885;1989.57;4;0.2;136.3884
17063;CA-2025-173354;27/12/2025;02/01/2026;Standard Class;MV-17485;Consumer;77041;OFF-PA-10003022;7.29;1;0.0;2.4786
17064;CA-2025-173394;27/12/2025;30/12/2025;First Class;KM-16660;Consumer;30076;OFF-BI-10003638;84.41;5;0.7;-14.3699
17065;CA-2025-173394;27/12/2025;30/12/2025;First Class;KM-16660;Consumer;30076;OFF-BI-10003305;12.38;2;0.8;-1.0138
17066;CA-2025-173396;27/12/2025;31/12/2025;Standard Class;CK-12595;Consumer;72209;FUR-BO-10002213;720.26;2;0.7;-128.2851
17067;CA-2025-173396;27/12/2025;31/12/2025;Standard Class;CK-12595;Consumer;72209;OFF-PA-10000130;27.56;8;0.0;9.3704
17068;CA-2025-173396;27/12/2025;31/12/2025;Standard Class;CK-12595;Consumer;72209;OFF-BI-10004236;21.14;2;0.8;-0.5761
17069;CA-2025-173396;27/12/2025;31/12/2025;Standard Class;CK-12595;Consumer;72209;TEC-PH-10002538;65.98;2;0.2;13.5933
17070;CA-2025-173409;27/12/2025;31/12/2025;Standard Class;LH-17155;Consumer;90032;OFF-BI-10000069;26.16;2;0.0;8.2063
17071;CA-2025-173409;27/12/2025;31/12/2025;Standard Class;LH-17155;Consumer;90032;OFF-BI-10004828;98.97;7;0.7;20.8746
17072;CA-2025-173435;27/12/2025;01/01/2026;Standard Class;AP-28325;Corporate;11550;OFF-AR-10002067;95.81;5;0.0;32.5754
17073;CA-2025-173435;27/12/2025;01/01/2026;Standard Class;AP-28325;Corporate;11550;TEC-PH-10000148;31.46;3;0.0;-2.5647
17074;CA-2025-173441;27/12/2025;02/01/2026;Standard Class;MP-26545;Consumer;33024;FUR-FU-10007179;65.98;1;0.0;14.0908
17075;CA-2025-173473;27/12/2025;01/01/2026;Standard Class;AR-10825;Corporate;10009;OFF-PA-10002986;36.98;5;0.0;12.5732
17076;CA-2025-173513;27/12/2025;01/01/2026;Second Class;SA-17715;Corporate;94122;OFF-ST-10000943;33.8;2;0.2;7.1384
17077;CA-2025-173513;27/12/2025;01/01/2026;Second Class;SA-17715;Corporate;94122;FUR-CH-10003535;223.46;4;0.3;-10.8003
17078;CA-2025-173513;27/12/2025;01/01/2026;Second Class;SA-17715;Corporate;94122;OFF-BI-10001989;45.57;2;0.7;4.1218
17079;CA-2025-173516;27/12/2025;31/12/2025;Second Class;LP-17095;Consumer;60505;TEC-AC-10001553;28.51;2;0.2;2.0403
17080;CA-2025-173272;28/12/2025;02/01/2026;Standard Class;KF-16285;Home Office;30328;FUR-CH-10001714;362.52;3;0.0;-12.5256
17081;CA-2025-173291;28/12/2025;03/01/2026;Standard Class;SW-20350;Home Office;44105;OFF-FA-10004854;136.99;13;0.0;46.5766
17082;CA-2025-173291;28/12/2025;03/01/2026;Standard Class;SW-20350;Home Office;44105;OFF-AR-10002952;55.72;4;0.0;18.5059
17083;CA-2025-173291;28/12/2025;03/01/2026;Standard Class;SW-20350;Home Office;44105;OFF-BI-10002429;9.64;1;0.2;-1.7352
17084;CA-2025-173291;28/12/2025;03/01/2026;Standard Class;SW-20350;Home Office;44105;FUR-FU-10000222;25.67;1;0.2;0.2149
17085;CA-2025-173303;28/12/2025;02/01/2026;Standard Class;SW-20350;Home Office;44105;OFF-AP-10004859;51.42;4;0.1;8.8739
17086;CA-2025-173309;28/12/2025;01/01/2026;Standard Class;JO-15550;Home Office;19013;FUR-FU-10004017;82.81;1;0.0;17.1121
17087;CA-2025-173309;28/12/2025;01/01/2026;Standard Class;JO-15550;Home Office;19013;OFF-AR-10006939;14.16;5;0.0;4.3035
17088;CA-2025-173309;28/12/2025;01/01/2026;Standard Class;JO-15550;Home Office;19013;OFF-BI-10002852;23.98;2;0.2;5.4766
17089;CA-2025-173312;28/12/2025;30/12/2025;Second Class;DB-12970;Corporate;77036;OFF-PA-10004100;11.94;2;0.0;4.0596
17090;CA-2025-173332;28/12/2025;31/12/2025;Second Class;JH-54225;Home Office;43229;OFF-BI-10001249;27.8;5;0.0;6.9139
17091;CA-2025-173339;28/12/2025;29/12/2025;First Class;AM-10705;Consumer;2920;TEC-PH-10004586;1662.46;6;0.0;462.1224
17092;CA-2025-173339;28/12/2025;29/12/2025;First Class;AM-10705;Consumer;2920;OFF-EN-10003296;288.8;3;0.0;143.3633
17093;CA-2025-173352;28/12/2025;03/01/2026;Standard Class;BP-11290;Consumer;43229;TEC-PH-10002415;870.86;4;0.2;76.483
17094;CA-2025-173410;28/12/2025;01/01/2026;Standard Class;SP-20620;Corporate;19134;TEC-AC-10003657;245.14;9;0.2;5.2636
17095;CA-2025-173410;28/12/2025;01/01/2026;Standard Class;SP-20620;Corporate;19134;FUR-BO-10004409;167.82;3;0.15;-4.9132
17096;CA-2025-173410;28/12/2025;01/01/2026;Standard Class;SP-20620;Corporate;19134;OFF-PA-10001972;23.6;4;0.2;8.024
17097;CA-2025-173416;28/12/2025;01/01/2026;Standard Class;FG-14260;Home Office;1841;FUR-FU-10003535;86.03;3;0.0;29.2502
17098;CA-2025-173416;28/12/2025;01/01/2026;Standard Class;FG-14260;Home Office;1841;FUR-TA-10004147;151.31;2;0.4;7.8464
17099;CA-2025-173439;28/12/2025;03/01/2026;Standard Class;GT-14710;Consumer;98105;TEC-AC-10001109;98.95;3;0.2;32.319
17100;CA-2025-173440;28/12/2025;31/12/2025;Second Class;KT-16465;Consumer;60623;OFF-AR-10001177;33.4;9;0.0;9.453
17101;CA-2025-173475;28/12/2025;01/01/2026;Standard Class;BD-11605;Consumer;71203;OFF-AP-10000696;28.24;2;0.8;-0.1775
17102;CA-2025-173256;29/12/2025;02/01/2026;Standard Class;RD-19900;Consumer;92037;OFF-BI-10003707;13.17;3;0.7;-0.7482
17103;CA-2025-173256;29/12/2025;02/01/2026;Standard Class;RD-19900;Consumer;92037;TEC-AC-10000158;115.75;3;0.2;13.7381
17104;CA-2025-173256;29/12/2025;02/01/2026;Standard Class;RD-19900;Consumer;92037;OFF-AR-10001446;40.34;4;0.2;3.8279
17105;CA-2025-173256;29/12/2025;02/01/2026;Standard Class;RD-19900;Consumer;92037;OFF-AR-10003582;120.42;4;0.2;19.878
17106;CA-2025-173261;29/12/2025;04/01/2026;Standard Class;DD-25845;Consumer;80112;OFF-BI-10001249;65.31;13;0.8;-1.5056
17107;CA-2025-173261;29/12/2025;04/01/2026;Standard Class;DD-25845;Consumer;80112;OFF-SU-10004782;16.55;2;0.0;4.3585
17108;CA-2025-173341;29/12/2025;29/12/2025;Same Day;JS-15880;Consumer;78550;FUR-BO-10000362;688.18;5;0.0;155.7698
17109;CA-2025-173370;29/12/2025;02/01/2026;Standard Class;SW-11880;Consumer;77095;FUR-TA-10002530;149.52;1;0.45;-34.8418
17110;CA-2025-173395;29/12/2025;02/01/2026;Standard Class;TS-21340;Consumer;85254;OFF-BI-10001634;19.06;3;0.0;6.4804
17111;CA-2025-173395;29/12/2025;02/01/2026;Standard Class;TS-21340;Consumer;85254;TEC-AC-10004864;135.84;4;0.0;52.2685
17112;CA-2025-173395;29/12/2025;02/01/2026;Standard Class;TS-21340;Consumer;85254;FUR-TA-10003392;1727.09;7;0.2;171.5867
17113;CA-2025-173395;29/12/2025;02/01/2026;Standard Class;TS-21340;Consumer;85254;OFF-AR-10003696;252.42;7;0.0;56.7379
17114;CA-2025-173395;29/12/2025;02/01/2026;Standard Class;TS-21340;Consumer;85254;OFF-BI-10002827;5.11;3;0.0;-0.526
17115;CA-2025-173406;29/12/2025;02/01/2026;Standard Class;FC-14245;Home Office;94109;TEC-PH-10004165;609.62;3;0.0;126.1884
17116;CA-2025-173406;29/12/2025;02/01/2026;Standard Class;FC-14245;Home Office;94109;OFF-AP-10004532;41.43;2;0.0;14.0862
17117;CA-2025-173406;29/12/2025;02/01/2026;Standard Class;FC-14245;Home Office;94109;FUR-CH-10004495;783.79;3;0.1;91.8631
17118;CA-2025-173406;29/12/2025;02/01/2026;Standard Class;FC-14245;Home Office;94109;OFF-AP-10001205;128.09;2;0.8;-7.6716
17119;CA-2025-173406;29/12/2025;02/01/2026;Standard Class;FC-14245;Home Office;94109;OFF-AR-10006939;18.26;7;0.0;5.2911
17120;CA-2025-173412;29/12/2025;29/12/2025;Same Day;LS-17230;Consumer;75051;OFF-BI-10002082;86.35;3;0.7;6.432
17121;CA-2025-173432;29/12/2025;04/01/2026;Standard Class;SW-11880;Consumer;77095;FUR-FU-10004018;50.64;4;0.0;17.2176
17122;CA-2025-173432;29/12/2025;04/01/2026;Standard Class;SW-11880;Consumer;77095;OFF-PA-10002659;2.91;1;0.2;0.9894
17123;CA-2025-173432;29/12/2025;04/01/2026;Standard Class;SW-11880;Consumer;77095;OFF-AR-10001915;96.46;9;0.2;32.7964
17124;CA-2025-173436;29/12/2025;01/01/2026;Second Class;XP-21865;Consumer;48185;OFF-PA-10001970;94.58;7;0.0;32.1572
17125;CA-2025-173472;29/12/2025;04/01/2026;Standard Class;ZC-21910;Consumer;97301;OFF-ST-10002276;89.73;1;0.0;24.2706
17126;CA-2025-173499;29/12/2025;02/01/2026;Standard Class;MP-18175;Home Office;53209;TEC-PH-10003800;218.4;5;0.4;-39.312
17127;CA-2025-173501;29/12/2025;02/01/2026;Standard Class;XP-21865;Consumer;48185;OFF-EN-10003845;2.87;1;0.0;1.2602
17128;CA-2025-173501;29/12/2025;02/01/2026;Standard Class;XP-21865;Consumer;48185;OFF-ST-10002486;35.5;5;0.0;2.8874
17129;CA-2025-173501;29/12/2025;02/01/2026;Standard Class;XP-21865;Consumer;48185;FUR-FU-10004018;119.07;8;0.6;16.2878
17130;CA-2025-173515;29/12/2025;04/01/2026;Standard Class;LH-25350;Consumer;50315;FUR-BO-10000780;164.78;1;0.0;-24.2457
17131;CA-2025-173515;29/12/2025;04/01/2026;Standard Class;LH-25350;Consumer;50315;OFF-LA-10000134;4.81;2;0.0;1.6354
17132;CA-2025-173292;30/12/2025;03/01/2026;Second Class;GH-44325;Consumer;10011;TEC-PH-10002660;242.78;4;0.0;51.521
17133;CA-2025-173292;30/12/2025;03/01/2026;Second Class;GH-44325;Consumer;10011;OFF-AP-10001563;384.23;9;0.2;21.7156
17134;CA-2025-173292;30/12/2025;03/01/2026;Second Class;GH-44325;Consumer;10011;TEC-PH-10001425;200.37;3;0.2;20.4069
17135;CA-2025-173292;30/12/2025;03/01/2026;Second Class;GH-44325;Consumer;10011;OFF-SU-10002537;10.39;1;0.0;3.1842
17136;CA-2025-173292;30/12/2025;03/01/2026;Second Class;GH-44325;Consumer;10011;TEC-AC-10003499;10.33;1;0.0;3.9287
17137;CA-2025-173292;30/12/2025;03/01/2026;Second Class;GH-44325;Consumer;10011;OFF-AP-10000026;121.02;2;0.2;0.73
17138;CA-2025-173292;30/12/2025;03/01/2026;Second Class;GH-44325;Consumer;10011;TEC-PH-10002680;541.66;3;0.2;27.533
17139;CA-2025-173292;30/12/2025;03/01/2026;Second Class;GH-44325;Consumer;10011;TEC-AC-10003628;318.24;10;0.2;100.0418
17140;CA-2025-173368;30/12/2025;01/01/2026;Second Class;NR-14095;Corporate;47374;OFF-PA-10000955;4.71;1;0.0;1.6014
17141;CA-2025-173368;30/12/2025;01/01/2026;Second Class;NR-14095;Corporate;47374;OFF-BI-10002852;16.66;1;0.2;5.232
17142;CA-2025-173379;30/12/2025;01/01/2026;First Class;AH-10465;Consumer;75217;FUR-FU-10002506;31.84;3;0.2;1.315
17143;CA-2025-173379;30/12/2025;01/01/2026;First Class;AH-10465;Consumer;75217;OFF-ST-10002615;346.31;2;0.2;97.0579
17144;CA-2025-173379;30/12/2025;01/01/2026;First Class;AH-10465;Consumer;75217;OFF-SU-10002573;32.74;2;0.2;9.5917
17145;CA-2025-173379;30/12/2025;01/01/2026;First Class;AH-10465;Consumer;75217;FUR-CH-10001973;250.55;3;0.3;-45.099
17146;CA-2025-173404;30/12/2025;04/01/2026;Standard Class;BO-11350;Corporate;19134;OFF-AR-10004269;29.04;6;0.0;8.0847
17147;CA-2025-173404;30/12/2025;04/01/2026;Standard Class;BO-11350;Corporate;19134;OFF-EN-10002831;111.86;3;0.2;50.2076
17148;CA-2025-173434;30/12/2025;04/01/2026;Standard Class;RB-19435;Consumer;92105;OFF-AP-10002082;108.49;6;0.8;-4.7313
17149;CA-2025-173498;30/12/2025;06/01/2026;Standard Class;NL-18310;Home Office;94526;OFF-AP-10003842;127.35;4;0.0;31.3671
17150;CA-2025-173498;30/12/2025;06/01/2026;Standard Class;NL-18310;Home Office;94526;TEC-PH-10002726;78.03;2;0.0;28.7162
17151;CA-2025-173498;30/12/2025;06/01/2026;Standard Class;NL-18310;Home Office;94526;OFF-AP-10002578;52.66;1;0.0;10.6504
17152;CA-2025-173498;30/12/2025;06/01/2026;Standard Class;NL-18310;Home Office;94526;OFF-PA-10003270;14.76;3;0.2;5.0184
17153;CA-2025-173498;30/12/2025;06/01/2026;Standard Class;NL-18310;Home Office;94526;FUR-FU-10000794;27.95;3;0.0;9.503
17154;CA-2025-173498;30/12/2025;06/01/2026;Standard Class;NL-18310;Home Office;94526;FUR-TA-10003569;773.51;2;0.45;22.2008
17155;CA-2025-173526;30/12/2025;04/01/2026;Standard Class;LS-16975;Home Office;75081;FUR-FU-10004188;109.98;1;0.6;17.9748
17156;CA-2025-173531;30/12/2025;04/01/2026;Standard Class;TC-21475;Home Office;31907;OFF-PA-10001804;15.41;3;0.0;5.2394
17157;CA-2025-173296;31/12/2025;02/01/2026;First Class;CS-11845;Corporate;98103;OFF-PA-10000575;16.2;2;0.2;5.508
17158;CA-2025-173300;31/12/2025;05/01/2026;Standard Class;CS-12130;Consumer;90004;FUR-CH-10000015;646.28;3;0.3;60.5664
17159;CA-2025-173311;31/12/2025;06/01/2026;Standard Class;AA-10480;Consumer;48234;TEC-PH-10001425;277.3;4;0.4;9.0859
17160;CA-2025-173311;31/12/2025;06/01/2026;Standard Class;AA-10480;Consumer;48234;OFF-AR-10003856;7.81;3;0.2;1.5124
17161;CA-2025-173311;31/12/2025;06/01/2026;Standard Class;AA-10480;Consumer;48234;OFF-PA-10004451;28.25;4;0.0;9.605
17162;CA-2025-173318;31/12/2025;04/01/2026;Standard Class;CD-12790;Home Office;73120;OFF-AR-10000588;60.16;3;0.0;12.9898
17163;CA-2025-173345;31/12/2025;05/01/2026;Standard Class;DW-13585;Corporate;43229;OFF-BI-10003291;15.31;2;0.2;2.2372
17164;CA-2025-173359;31/12/2025;05/01/2026;Standard Class;LR-16915;Consumer;90036;OFF-FA-10001883;17.35;2;0.0;-0.1027
17165;CA-2025-173387;31/12/2025;04/01/2026;Standard Class;SS-20590;Consumer;94122;TEC-PH-10002468;481.25;4;0.2;72.4029
17166;CA-2025-173511;31/12/2025;05/01/2026;Second Class;KT-16465;Consumer;60623;OFF-AP-10003281;52.2;4;0.0;13.4107
17167;CA-2025-173511;31/12/2025;05/01/2026;Second Class;KT-16465;Consumer;60623;OFF-BI-10003335;0.98;2;0.7;0.0229
17168;CA-2025-173511;31/12/2025;05/01/2026;Second Class;KT-16465;Consumer;60623;OFF-SU-10003567;49.27;7;0.0;-8.7255
17169;CA-2025-173525;31/12/2025;04/01/2026;Second Class;BP-11290;Consumer;43229;OFF-AR-10003829;17.45;5;0.2;4.5152
17170;CA-2026-173566;01/01/2026;05/01/2026;Standard Class;EA-55575;Consumer;37918;TEC-PH-10001299;1117.11;9;0.2;39.4964
17171;CA-2026-173593;01/01/2026;03/01/2026;Second Class;MG-18145;Consumer;19134;FUR-CH-10003774;171.3;2;0.2;-26.4827
17172;CA-2026-173593;01/01/2026;03/01/2026;Second Class;MG-18145;Consumer;19134;OFF-SU-10000432;8.56;3;0.2;-1.7875
17173;CA-2026-173546;02/01/2026;06/01/2026;Standard Class;VP-21760;Corporate;10035;OFF-PA-10003971;13.31;2;0.0;4.5254
17174;CA-2026-173546;02/01/2026;06/01/2026;Standard Class;VP-21760;Corporate;10035;FUR-FU-10000758;74.13;4;0.0;25.2042
17175;CA-2026-173547;02/01/2026;04/01/2026;Second Class;CK-12325;Home Office;45373;OFF-AR-10003338;73.49;10;0.2;11.7018
17176;CA-2026-173534;03/01/2026;07/01/2026;Standard Class;CA-11965;Corporate;77642;FUR-TA-10001768;522.61;3;0.2;-116.5082
17177;CA-2026-173541;03/01/2026;05/01/2026;First Class;MS-17365;Consumer;54401;TEC-PH-10003171;142.32;3;0.0;36.8914
17178;CA-2026-173541;03/01/2026;05/01/2026;First Class;MS-17365;Consumer;54401;OFF-PA-10004285;12.26;2;0.2;4.1684
17179;CA-2026-173561;03/01/2026;10/01/2026;Standard Class;BP-11095;Corporate;90008;OFF-BI-10001267;11.32;7;0.2;1.1657
17180;CA-2026-173583;03/01/2026;05/01/2026;Second Class;SW-20245;Consumer;19140;FUR-CH-10001708;117.81;1;0.2;0.1367
17181;CA-2026-173583;03/01/2026;05/01/2026;Second Class;SW-20245;Consumer;19140;OFF-AR-10001419;8.19;2;0.0;2.394
17182;CA-2026-173583;03/01/2026;05/01/2026;Second Class;SW-20245;Consumer;19140;OFF-PA-10000565;163.62;3;0.0;55.6308
17183;CA-2026-173573;04/01/2026;09/01/2026;Second Class;GW-14605;Consumer;42420;OFF-ST-10007062;152.0;1;0.0;27.166
17184;CA-2026-173573;04/01/2026;09/01/2026;Second Class;GW-14605;Consumer;42420;OFF-BI-10001718;414.92;8;0.7;44.2701
17185;CA-2026-173596;04/01/2026;06/01/2026;First Class;SC-20440;Corporate;17602;OFF-BI-10003527;2108.59;2;0.2;510.3277
17186;CA-2026-173596;04/01/2026;06/01/2026;First Class;SC-20440;Corporate;17602;TEC-PH-10001305;148.04;4;0.0;22.6035
17187;CA-2026-173543;06/01/2026;10/01/2026;Standard Class;MY-18295;Corporate;21215;OFF-AR-10004042;37.93;2;0.0;12.8962
17188;CA-2026-173572;06/01/2026;12/01/2026;Standard Class;KL-16555;Corporate;80906;FUR-CH-10001545;103.84;1;0.3;-7.6847
17189;CA-2026-173572;06/01/2026;12/01/2026;Standard Class;KL-16555;Corporate;80906;FUR-FU-10003731;30.07;3;0.2;6.6017
17190;CA-2026-173579;06/01/2026;11/01/2026;Standard Class;SD-20485;Home Office;22304;OFF-ST-10001963;306.06;3;0.0;2.3219
17191;CA-2026-173595;06/01/2026;11/01/2026;Standard Class;CB-53395;Corporate;90049;OFF-AR-10006939;9.26;3;0.2;1.5503
17192;CA-2026-173558;07/01/2026;13/01/2026;Standard Class;AD-50615;Consumer;10024;OFF-AP-10004785;26.07;2;0.0;8.8638
17193;CA-2026-173558;07/01/2026;13/01/2026;Standard Class;AD-50615;Consumer;10024;FUR-FU-10004460;32.33;1;0.6;4.2051
17194;CA-2026-173558;07/01/2026;13/01/2026;Standard Class;AD-50615;Consumer;10024;TEC-PH-10003555;73.35;4;0.2;-7.8177
17195;CA-2026-173558;07/01/2026;13/01/2026;Standard Class;AD-50615;Consumer;10024;OFF-LA-10004689;39.84;13;0.2;13.5456
17196;CA-2026-173570;07/01/2026;09/01/2026;Second Class;AH-55060;Consumer;19134;OFF-AR-10001246;9.98;4;0.0;2.9137
17197;CA-2026-173570;07/01/2026;09/01/2026;Second Class;AH-55060;Consumer;19134;OFF-PA-10002109;14.18;4;0.2;4.0453
17198;CA-2026-173570;07/01/2026;09/01/2026;Second Class;AH-55060;Consumer;19134;OFF-ST-10000078;941.21;3;0.2;158.3107
17199;CA-2026-173577;07/01/2026;07/01/2026;Same Day;MH-17785;Corporate;10035;OFF-BI-10001107;36.72;8;0.2;7.3054
17200;CA-2026-173560;08/01/2026;11/01/2026;Second Class;CS-12250;Corporate;71111;OFF-AP-10003779;388.47;2;0.2;59.9854
17201;CA-2026-173560;08/01/2026;11/01/2026;Second Class;CS-12250;Corporate;71111;OFF-BI-10002954;5.05;2;0.8;-0.7887
17202;CA-2026-173560;08/01/2026;11/01/2026;Second Class;CS-12250;Corporate;71111;TEC-PH-10000673;275.32;5;0.2;87.8103
17203;CA-2026-173600;09/01/2026;13/01/2026;Standard Class;MV-18190;Consumer;90045;OFF-ST-10001780;2757.68;6;0.0;560.5167
17204;CA-2026-173600;09/01/2026;13/01/2026;Standard Class;MV-18190;Consumer;90045;OFF-PA-10001934;25.23;4;0.2;8.5782
17205;CA-2026-173602;09/01/2026;14/01/2026;Standard Class;LH-16750;Consumer;19140;OFF-SU-10001165;42.72;5;0.0;12.4654
17206;CA-2026-173586;10/01/2026;14/01/2026;Standard Class;JL-15835;Consumer;40475;OFF-AR-10001958;114.4;7;0.0;25.6672
17207;CA-2026-173586;10/01/2026;14/01/2026;Standard Class;JL-15835;Consumer;40475;OFF-BI-10003291;24.11;3;0.7;-1.6331
17208;CA-2026-173591;10/01/2026;14/01/2026;Standard Class;MC-18130;Corporate;90004;OFF-PA-10001892;11.19;2;0.0;3.8046
17209;CA-2026-173591;10/01/2026;14/01/2026;Standard Class;MC-18130;Corporate;90004;OFF-ST-10000642;91.81;5;0.2;-6.0275
17210;CA-2026-173591;10/01/2026;14/01/2026;Standard Class;MC-18130;Corporate;90004;OFF-EN-10002592;29.91;3;0.2;11.7531
17211;CA-2026-173539;11/01/2026;17/01/2026;Standard Class;BG-11695;Corporate;10009;FUR-FU-10003799;57.2;3;0.6;5.2831
17212;CA-2026-173539;11/01/2026;17/01/2026;Standard Class;BG-11695;Corporate;10009;OFF-BI-10003460;13.36;4;0.7;2.2042
17213;CA-2026-173539;11/01/2026;17/01/2026;Standard Class;BG-11695;Corporate;10009;OFF-AR-10004685;19.51;4;0.0;6.4853
17214;CA-2026-173552;11/01/2026;14/01/2026;First Class;BW-11110;Corporate;10024;OFF-BI-10002662;98.47;3;0.2;7.7523
17215;CA-2026-173552;11/01/2026;14/01/2026;First Class;BW-11110;Corporate;10024;FUR-FU-10003096;47.39;6;0.0;16.1126
17216;CA-2026-173585;11/01/2026;17/01/2026;Standard Class;MG-17695;Consumer;19134;FUR-CH-10004287;672.15;3;0.2;89.9163
17217;CA-2026-173597;11/01/2026;16/01/2026;Standard Class;JG-15805;Corporate;10024;OFF-ST-10000036;187.93;2;0.0;63.3768
17218;CA-2026-173601;11/01/2026;13/01/2026;First Class;WB-72165;Consumer;33030;TEC-AC-10001908;702.92;7;0.0;253.948
17219;CA-2026-173601;11/01/2026;13/01/2026;First Class;WB-72165;Consumer;33030;FUR-FU-10004415;11.33;3;0.2;-1.0088
17220;CA-2026-173601;11/01/2026;13/01/2026;First Class;WB-72165;Consumer;33030;FUR-FU-10002813;22.42;1;0.2;6.3714
17221;CA-2026-173538;12/01/2026;12/01/2026;Same Day;EM-13810;Corporate;10009;OFF-LA-10003223;11.88;2;0.2;4.0392
